Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Dec 13, 2019
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
76321|PARKER DRILLING CO /DE/|4|20191213|edgar/data/76321/0000919574-19-007677.txt
763563|CHEMUNG FINANCIAL CORP|8-K|20191213|edgar/data/763563/0001171843-19-008101.txt
763901|POPULAR INC|8-K|20191213|edgar/data/763901/0001193125-19-313599.txt
763907|FIRST UNITED CORP/MD/|8-K|20191213|edgar/data/763907/0001562762-19-000322.txt
764624|LEGG MASON PARTNERS INCOME TRUST|485BPOS|20191213|edgar/data/764624/0001193125-19-313567.txt
764624|LEGG MASON PARTNERS INCOME TRUST|485BPOS|20191213|edgar/data/764624/0001193125-19-313567.txt
764797|DEUTSCHE DWS VARIABLE SERIES I|40-17G|20191213|edgar/data/764797/0000088053-19-001213.txt
765485|INSTITUTIONAL FIDUCIARY TRUST|40-17F2|20191213|edgar/data/765485/0001794202-19-000029.txt
76605|PATRICK INDUSTRIES INC|4|20191213|edgar/data/76605/0000076605-19-000154.txt
76605|PATRICK INDUSTRIES INC|4|20191213|edgar/data/76605/0001104659-19-072682.txt
768609|VARIABLE ANNUITY ACCOUNT|EFFECT|20191212|edgar/data/768609/9999999995-19-002792.txt
769220|DELAWARE GROUP GOVERNMENT FUND|485BPOS|20191213|edgar/data/769220/0001206774-19-003867.txt
769220|DELAWARE GROUP GOVERNMENT FUND|485BPOS|20191213|edgar/data/769220/0001206774-19-003867.txt
769220|DELAWARE GROUP GOVERNMENT FUND|485BPOS|20191213|edgar/data/769220/0001206774-19-003868.txt
769220|DELAWARE GROUP GOVERNMENT FUND|485BPOS|20191213|edgar/data/769220/0001206774-19-003868.txt
770161|AMERICAN FUNDS INCOME SERIES|497|20191213|edgar/data/770161/0000051931-19-000938.txt
772406|CIRRUS LOGIC, INC.|4|20191213|edgar/data/772406/0001273902-19-000128.txt
775215|HBT Financial, Inc.|4|20191213|edgar/data/775215/0001415889-19-001494.txt
777547|OPPENHEIMER DISCOVERY FUND|N-CEN|20191213|edgar/data/777547/0001752724-19-189514.txt
780379|FRANKLIN TEMPLETON GLOBAL TRUST|40-17F2|20191213|edgar/data/780379/0001794202-19-000015.txt
784199|CRYOLIFE INC|4|20191213|edgar/data/784199/0000784199-19-000168.txt
788303|OPPENHEIMER LIMITED-TERM GOVERNMENT FUND|N-CEN|20191213|edgar/data/788303/0001752724-19-189526.txt
789281|FEDERATED INCOME SECURITIES TRUST|485BPOS|20191213|edgar/data/789281/0001623632-19-001697.txt
789281|FEDERATED INCOME SECURITIES TRUST|485BPOS|20191213|edgar/data/789281/0001623632-19-001697.txt
793597|DEUTSCHE DWS GLOBAL/INTERNATIONAL FUND, INC.|40-17G|20191213|edgar/data/793597/0000088053-19-001213.txt
793769|HARBOR FUNDS|485APOS|20191213|edgar/data/793769/0001193125-19-314035.txt
793769|HARBOR FUNDS|485APOS|20191213|edgar/data/793769/0001193125-19-314035.txt
793769|HARBOR FUNDS|485BPOS|20191213|edgar/data/793769/0001193125-19-313700.txt
793769|HARBOR FUNDS|485BPOS|20191213|edgar/data/793769/0001193125-19-313700.txt
793769|HARBOR FUNDS|485BPOS|20191213|edgar/data/793769/0001193125-19-313703.txt
793769|HARBOR FUNDS|485BPOS|20191213|edgar/data/793769/0001193125-19-313703.txt
794389|AMERICAN FUNDS TAX EXEMPT SERIES II / CA|497|20191213|edgar/data/794389/0000051931-19-000943.txt
794458|EMERGING MARKETS GROWTH FUND INC|497|20191213|edgar/data/794458/0000051931-19-000941.txt
794685|GABELLI EQUITY TRUST INC|8-A12B|20191213|edgar/data/794685/0001193125-19-313789.txt
794685|GABELLI EQUITY TRUST INC|CERT|20191213|edgar/data/794685/0000876661-19-001248.txt
795402|TEMPLETON INCOME TRUST|40-17F2|20191213|edgar/data/795402/0001794202-19-000035.txt
795403|WATTS WATER TECHNOLOGIES INC|4|20191213|edgar/data/795403/0001225208-19-015734.txt
796229|TETON WESTWOOD FUNDS|24F-2NT|20191213|edgar/data/796229/0000940400-19-000281.txt
797465|HG Holdings, Inc.|SC 13D/A|20191213|edgar/data/797465/0001193125-19-313836.txt
797920|BNY MELLON NEW YORK AMT-FREE MUNICIPAL BOND FUND|497|20191213|edgar/data/797920/0000318478-19-000027.txt
797923|BNY Mellon Opportunistic Municipal Securities Fund|497|20191213|edgar/data/797923/0000318478-19-000027.txt
798244|MFS SERIES TRUST I|CORRESP|20190822|edgar/data/798244/0000912938-19-000472.txt
798244|MFS SERIES TRUST I|N-14|20190722|edgar/data/798244/0001193125-19-198953.txt
798523|FRANKLIN NEW YORK TAX FREE TRUST|24F-2NT|20191213|edgar/data/798523/0000798523-19-000013.txt
798523|FRANKLIN NEW YORK TAX FREE TRUST|N-CEN|20191213|edgar/data/798523/0001752724-19-189095.txt
799084|SUNAMERICA EQUITY FUNDS|N-CEN|20191213|edgar/data/799084/0001752724-19-189215.txt
799102|OPPENHEIMER ROCHESTER SHORT DURATION HIGH YIELD MUNICIPAL FUND|N-CEN|20191213|edgar/data/799102/0001752724-19-189512.txt
799127|VANGUARD QUANTITATIVE FUNDS|N-CEN|20191213|edgar/data/799127/0001752724-19-189195.txt
803950|GENERAL NEW YORK AMT-FREE MUNICIPAL MONEY MARKET FUND|497|20191213|edgar/data/803950/0000318478-19-000027.txt
803951|GENERAL CALIFORNIA MUNICIPAL MONEY MARKET FUND|497|20191213|edgar/data/803951/0000318478-19-000027.txt
804239|SEI INSTITUTIONAL MANAGED TRUST|24F-2NT|20191213|edgar/data/804239/0001041062-19-000130.txt
804239|SEI INSTITUTIONAL MANAGED TRUST|N-CSR/A|20191213|edgar/data/804239/0001193125-19-313748.txt
804753|CERNER Corp|8-K|20191213|edgar/data/804753/0000804753-19-000070.txt
805650|FRANKLIN MANAGED TRUST|24F-2NT|20191213|edgar/data/805650/0000805650-19-000019.txt
805650|FRANKLIN MANAGED TRUST|N-CEN|20191213|edgar/data/805650/0001752724-19-189092.txt
805664|TEMPLETON GROWTH FUND INC|40-17F2|20191213|edgar/data/805664/0001137439-19-000537.txt
806176|BNY MELLON STATE MUNICIPAL BOND FUNDS|497|20191213|edgar/data/806176/0000318478-19-000027.txt
806180|SYMETRA SEPARATE ACCOUNT SL|497|20191213|edgar/data/806180/0000806180-19-000039.txt
806517|PSYCHEMEDICS CORP|4|20191213|edgar/data/806517/0001505148-19-000002.txt
809586|HEARTLAND GROUP INC|425|20191212|edgar/data/809586/0001104659-19-072151.txt
809707|FRANKLIN INVESTORS SECURITIES TRUST|40-17F2|20191213|edgar/data/809707/0001137439-19-000519.txt
809707|FRANKLIN INVESTORS SECURITIES TRUST|CORRESP|20190911|edgar/data/809707/0001137439-19-000437.txt
809707|FRANKLIN INVESTORS SECURITIES TRUST|N-14|20190802|edgar/data/809707/0001680289-19-000065.txt
809708|TEMPLETON EMERGING MARKETS FUND|40-17F2|20191213|edgar/data/809708/0001794202-19-000037.txt
810016|Ivy Variable Insurance Portfolios|40-17F2|20191213|edgar/data/810016/0001050269-19-000035.txt
810332|MESA AIR GROUP INC|8-K|20191213|edgar/data/810332/0001564590-19-045872.txt
810573|DEUTSCHE DWS VARIABLE SERIES II|40-17G|20191213|edgar/data/810573/0000088053-19-001213.txt
810573|DEUTSCHE DWS VARIABLE SERIES II|497|20191213|edgar/data/810573/0000088053-19-001215.txt
810573|DEUTSCHE DWS VARIABLE SERIES II|497|20191213|edgar/data/810573/0000088053-19-001216.txt
810695|Mutual Fund & Variable Insurance Trust|485BPOS|20191213|edgar/data/810695/0001580642-19-005552.txt
810695|Mutual Fund & Variable Insurance Trust|485BPOS|20191213|edgar/data/810695/0001580642-19-005552.txt
810744|COLORADO BONDSHARES A TAX EXEMPT FUND|N-CEN|20191213|edgar/data/810744/0001145549-19-050981.txt
810893|PIMCO FUNDS|497|20191213|edgar/data/810893/0001193125-19-313816.txt
810893|PIMCO FUNDS|POS AMI|20191213|edgar/data/810893/0001193125-19-313825.txt
811212|ThermoGenesis Holdings, Inc.|S-3|20191213|edgar/data/811212/0001437749-19-024440.txt
811596|KAISER ALUMINUM CORP|4|20191213|edgar/data/811596/0001401433-19-000003.txt
811968|CAPITAL INCOME BUILDER|497|20191213|edgar/data/811968/0000051931-19-000938.txt
812011|VAIL RESORTS INC|4|20191213|edgar/data/812011/0000812011-19-000148.txt
812303|CAPITAL WORLD BOND FUND|497|20191213|edgar/data/812303/0000051931-19-000938.txt
812348|CENTURY BANCORP INC|4|20191213|edgar/data/812348/0001127602-19-034942.txt
812348|CENTURY BANCORP INC|4|20191213|edgar/data/812348/0001127602-19-034944.txt
81259|GEORGE PUTNAM BALANCED FUND|485BPOS|20191213|edgar/data/81259/0000928816-19-001940.txt
81259|GEORGE PUTNAM BALANCED FUND|485BPOS|20191213|edgar/data/81259/0000928816-19-001940.txt
812796|SOLIGENIX, INC.|4|20191213|edgar/data/812796/0001213900-19-026151.txt
812796|SOLIGENIX, INC.|4|20191213|edgar/data/812796/0001213900-19-026152.txt
812796|SOLIGENIX, INC.|4|20191213|edgar/data/812796/0001213900-19-026153.txt
812796|SOLIGENIX, INC.|4|20191213|edgar/data/812796/0001213900-19-026154.txt
81443|AB CAP FUND, INC.|497|20191213|edgar/data/81443/0001193125-19-313966.txt
815425|COLUMBIA FUNDS VARIABLE INSURANCE TRUST|497|20191213|edgar/data/815425/0001193125-19-313803.txt
816284|CELGENE CORP /DE/|15-12B|20191213|edgar/data/816284/0001140361-19-022527.txt
818479|DENTSPLY SIRONA Inc.|4|20191213|edgar/data/818479/0001127602-19-034947.txt
819793|ALBANY INTERNATIONAL CORP /DE/|8-K|20191213|edgar/data/819793/0001157523-19-002345.txt
819940|BNY Mellon Investment Funds IV, Inc.|N-CSR|20191213|edgar/data/819940/0000819940-19-000139.txt
820771|Goliath Film & Media Holdings|10-Q|20191213|edgar/data/820771/0001493152-19-019168.txt
822519|CONCORDE FUNDS INC|N-CEN|20191213|edgar/data/822519/0001145549-19-050857.txt
823620|AMERICAN HIGH INCOME TRUST|497|20191213|edgar/data/823620/0000051931-19-000938.txt
82473|INNSUITES HOSPITALITY TRUST|NT 10-Q|20191213|edgar/data/82473/0001493152-19-019198.txt
825324|Good Times Restaurants Inc.|8-K|20191213|edgar/data/825324/0001214659-19-007716.txt
826020|Voya PRIME RATE TRUST|4|20191213|edgar/data/826020/0001510281-19-000177.txt
826473|VANGUARD FENWAY FUNDS|N-CEN|20191213|edgar/data/826473/0001752724-19-189193.txt
826644|AIM INVESTMENT FUNDS (INVESCO INVESTMENT FUNDS)|497K|20191213|edgar/data/826644/0001193125-19-313362.txt
826644|AIM INVESTMENT FUNDS (INVESCO INVESTMENT FUNDS)|497K|20191213|edgar/data/826644/0001193125-19-313365.txt
826644|AIM INVESTMENT FUNDS (INVESCO INVESTMENT FUNDS)|497K|20191213|edgar/data/826644/0001193125-19-313369.txt
826644|AIM INVESTMENT FUNDS (INVESCO INVESTMENT FUNDS)|497K|20191213|edgar/data/826644/0001193125-19-313398.txt
826644|AIM INVESTMENT FUNDS (INVESCO INVESTMENT FUNDS)|497|20191213|edgar/data/826644/0001193125-19-313341.txt
826644|AIM INVESTMENT FUNDS (INVESCO INVESTMENT FUNDS)|497|20191213|edgar/data/826644/0001193125-19-313386.txt
826644|AIM INVESTMENT FUNDS (INVESCO INVESTMENT FUNDS)|497|20191213|edgar/data/826644/0001193125-19-313416.txt
826813|INTERMEDIATE BOND FUND OF AMERICA|497|20191213|edgar/data/826813/0000051931-19-000938.txt
828803|TEMPLETON GLOBAL INCOME FUND|40-17F2|20191213|edgar/data/828803/0001137439-19-000535.txt
830656|PRESSURE BIOSCIENCES INC|10-Q|20191213|edgar/data/830656/0001493152-19-019195.txt
831001|CITIGROUP INC|424B2|20191213|edgar/data/831001/0000950103-19-017174.txt
831001|CITIGROUP INC|424B2|20191213|edgar/data/831001/0000950103-19-017176.txt
831001|CITIGROUP INC|424B2|20191213|edgar/data/831001/0000950103-19-017178.txt
831001|CITIGROUP INC|424B2|20191213|edgar/data/831001/0000950103-19-017187.txt
831001|CITIGROUP INC|424B2|20191213|edgar/data/831001/0000950103-19-017189.txt
831001|CITIGROUP INC|424B2|20191213|edgar/data/831001/0000950103-19-017192.txt
831001|CITIGROUP INC|424B2|20191213|edgar/data/831001/0000950103-19-017193.txt
831001|CITIGROUP INC|424B2|20191213|edgar/data/831001/0000950103-19-017194.txt
831001|CITIGROUP INC|424B2|20191213|edgar/data/831001/0000950103-19-017196.txt
831001|CITIGROUP INC|FWP|20191213|edgar/data/831001/0000950103-19-017191.txt
832428|E.W. SCRIPPS Co|4|20191213|edgar/data/832428/0001209191-19-060473.txt
83246|HSBC USA INC /MD/|424B2|20191213|edgar/data/83246/0001104659-19-072480.txt
83246|HSBC USA INC /MD/|424B2|20191213|edgar/data/83246/0001104659-19-072627.txt
83246|HSBC USA INC /MD/|FWP|20191213|edgar/data/83246/0001104659-19-072296.txt
83246|HSBC USA INC /MD/|FWP|20191213|edgar/data/83246/0001104659-19-072489.txt
83246|HSBC USA INC /MD/|FWP|20191213|edgar/data/83246/0001104659-19-072658.txt
832574|REYNOLDS FUNDS INC|24F-2NT|20191213|edgar/data/832574/0000894189-19-008346.txt
832808|BERNSTEIN SANFORD C FUND INC|N-CEN|20191213|edgar/data/832808/0001752724-19-189059.txt
832908|PACIFIC SELECT EXEC SEPARATE ACCT PACIFIC LIFE INS|POS EX|20191213|edgar/data/832908/0001104659-19-072404.txt
832908|PACIFIC SELECT EXEC SEPARATE ACCT PACIFIC LIFE INS|POS EX|20191213|edgar/data/832908/0001104659-19-072406.txt
832908|PACIFIC SELECT EXEC SEPARATE ACCT PACIFIC LIFE INS|POS EX|20191213|edgar/data/832908/0001104659-19-072407.txt
832908|PACIFIC SELECT EXEC SEPARATE ACCT PACIFIC LIFE INS|POS EX|20191213|edgar/data/832908/0001104659-19-072409.txt
83293|FRANKLIN GOLD & PRECIOUS METALS FUND|40-17F2|20191213|edgar/data/83293/0001137439-19-000525.txt
833040|FRANKLIN UNIVERSAL TRUST|40-17F2|20191213|edgar/data/833040/0001794202-19-000025.txt
835663|GLENMEDE FUND INC|485APOS|20181005|edgar/data/835663/0001193125-18-294264.txt
835663|GLENMEDE FUND INC|485APOS|20181005|edgar/data/835663/0001193125-18-294264.txt
835663|GLENMEDE FUND INC|CORRESP|20181219|edgar/data/835663/0001193125-18-352827.txt
836249|MASSACHUSETTS MUTUAL VARIABLE LIFE SEPARATE ACCOUNT I|485APOS|20190829|edgar/data/836249/0001144204-19-042496.txt
836249|MASSACHUSETTS MUTUAL VARIABLE LIFE SEPARATE ACCOUNT I|485APOS|20190829|edgar/data/836249/0001144204-19-042496.txt
836249|MASSACHUSETTS MUTUAL VARIABLE LIFE SEPARATE ACCOUNT I|485APOS|20190829|edgar/data/836249/0001144204-19-042499.txt
836249|MASSACHUSETTS MUTUAL VARIABLE LIFE SEPARATE ACCOUNT I|485APOS|20190829|edgar/data/836249/0001144204-19-042499.txt
836249|MASSACHUSETTS MUTUAL VARIABLE LIFE SEPARATE ACCOUNT I|485APOS|20190829|edgar/data/836249/0001144204-19-042507.txt
836249|MASSACHUSETTS MUTUAL VARIABLE LIFE SEPARATE ACCOUNT I|485APOS|20190829|edgar/data/836249/0001144204-19-042507.txt
836249|MASSACHUSETTS MUTUAL VARIABLE LIFE SEPARATE ACCOUNT I|CORRESP|20190829|edgar/data/836249/0001144204-19-042514.txt
836249|MASSACHUSETTS MUTUAL VARIABLE LIFE SEPARATE ACCOUNT I|CORRESP|20190829|edgar/data/836249/0001144204-19-042517.txt
836249|MASSACHUSETTS MUTUAL VARIABLE LIFE SEPARATE ACCOUNT I|CORRESP|20191024|edgar/data/836249/0001104659-19-056089.txt
836249|MASSACHUSETTS MUTUAL VARIABLE LIFE SEPARATE ACCOUNT I|CORRESP|20191024|edgar/data/836249/0001104659-19-056093.txt
836249|MASSACHUSETTS MUTUAL VARIABLE LIFE SEPARATE ACCOUNT I|CORRESP|20191024|edgar/data/836249/0001104659-19-056096.txt
836487|MORGAN STANLEY INSTITUTIONAL FUND INC|485BPOS|20191213|edgar/data/836487/0001133228-19-006957.txt
836487|MORGAN STANLEY INSTITUTIONAL FUND INC|485BPOS|20191213|edgar/data/836487/0001133228-19-006957.txt
836487|MORGAN STANLEY INSTITUTIONAL FUND INC|497K|20191213|edgar/data/836487/0001104659-19-072426.txt
836487|MORGAN STANLEY INSTITUTIONAL FUND INC|497K|20191213|edgar/data/836487/0001104659-19-072429.txt
836487|MORGAN STANLEY INSTITUTIONAL FUND INC|497K|20191213|edgar/data/836487/0001133228-19-006959.txt
836487|MORGAN STANLEY INSTITUTIONAL FUND INC|497|20191213|edgar/data/836487/0001104659-19-072425.txt
836487|MORGAN STANLEY INSTITUTIONAL FUND INC|497|20191213|edgar/data/836487/0001104659-19-072428.txt
836906|VANGUARD MALVERN FUNDS|N-CEN|20191213|edgar/data/836906/0001752724-19-189192.txt
837274|FRANKLIN TEMPLETON VARIABLE INSURANCE PRODUCTS TRUST|40-17F2|20191213|edgar/data/837274/0001794202-19-000021.txt
837276|Voya INVESTORS TRUST|497|20191213|edgar/data/837276/0001193125-19-313736.txt
837351|LEE FINANCIAL MUTUAL FUND, INC.|N-CEN|20191213|edgar/data/837351/0000837351-19-000004.txt
837852|IDEANOMICS, INC.|DEF 14A|20191213|edgar/data/837852/0001104659-19-072568.txt
839533|DWS MUNICIPAL INCOME TRUST|40-17G|20191213|edgar/data/839533/0000088053-19-001213.txt
84112|GEORGE RISK INDUSTRIES, INC.|NT 10-Q|20191213|edgar/data/84112/0001493152-19-019158.txt
842790|AIM INVESTMENT SECURITIES FUNDS (INVESCO INVESTMENT SECURITIES FUNDS)|497K|20191213|edgar/data/842790/0001193125-19-313363.txt
842790|AIM INVESTMENT SECURITIES FUNDS (INVESCO INVESTMENT SECURITIES FUNDS)|497K|20191213|edgar/data/842790/0001193125-19-313364.txt
842790|AIM INVESTMENT SECURITIES FUNDS (INVESCO INVESTMENT SECURITIES FUNDS)|497K|20191213|edgar/data/842790/0001193125-19-313366.txt
842790|AIM INVESTMENT SECURITIES FUNDS (INVESCO INVESTMENT SECURITIES FUNDS)|497K|20191213|edgar/data/842790/0001193125-19-313373.txt
842790|AIM INVESTMENT SECURITIES FUNDS (INVESCO INVESTMENT SECURITIES FUNDS)|497K|20191213|edgar/data/842790/0001193125-19-313396.txt
842790|AIM INVESTMENT SECURITIES FUNDS (INVESCO INVESTMENT SECURITIES FUNDS)|497K|20191213|edgar/data/842790/0001193125-19-313399.txt
842790|AIM INVESTMENT SECURITIES FUNDS (INVESCO INVESTMENT SECURITIES FUNDS)|497|20191213|edgar/data/842790/0001193125-19-313341.txt
842790|AIM INVESTMENT SECURITIES FUNDS (INVESCO INVESTMENT SECURITIES FUNDS)|497|20191213|edgar/data/842790/0001193125-19-313383.txt
842790|AIM INVESTMENT SECURITIES FUNDS (INVESCO INVESTMENT SECURITIES FUNDS)|497|20191213|edgar/data/842790/0001193125-19-313384.txt
842790|AIM INVESTMENT SECURITIES FUNDS (INVESCO INVESTMENT SECURITIES FUNDS)|497|20191213|edgar/data/842790/0001193125-19-313416.txt
844150|ROYAL BANK OF SCOTLAND GROUP PLC|SC 13G|20191213|edgar/data/844150/0000891836-19-000031.txt
844779|BLACKROCK FUNDS|497|20191213|edgar/data/844779/0001193125-19-313808.txt
844779|BLACKROCK FUNDS|N-CEN|20191213|edgar/data/844779/0001145549-19-050851.txt
845376|AMERICAN FUNDS SHORT-TERM TAX-EXEMPT BOND FUND|497|20191213|edgar/data/845376/0000051931-19-000943.txt
845611|GABELLI CONVERTIBLE & INCOME SECURITIES FUND INC|4|20191213|edgar/data/845611/0001271163-19-000082.txt
846596|DWS STRATEGIC MUNICIPAL INCOME TRUST|40-17G|20191213|edgar/data/846596/0000088053-19-001213.txt
846671|Invesco High Income Trust II|4|20191213|edgar/data/846671/0001510281-19-000178.txt
846671|Invesco High Income Trust II|SC TO-I/A|20191213|edgar/data/846671/0001680359-19-000695.txt
849997|FEC Resources Inc.|6-K|20191213|edgar/data/849997/0001594062-19-000103.txt
849997|FEC Resources Inc.|6-K|20191213|edgar/data/849997/0001594062-19-000104.txt
849997|FEC Resources Inc.|6-K|20191213|edgar/data/849997/0001594062-19-000105.txt
850134|OPPENHEIMER GLOBAL STRATEGIC INCOME FUND|N-CEN|20191213|edgar/data/850134/0001752724-19-189521.txt
851310|HARMONIC INC|4|20191213|edgar/data/851310/0001209191-19-060466.txt
851310|HARMONIC INC|4|20191213|edgar/data/851310/0001209191-19-060487.txt
852555|QUEENSLAND TREASURY CORP|18-K/A|20191213|edgar/data/852555/0001193125-19-313253.txt
856119|FRANKLIN VALUE INVESTORS TRUST|40-17F2|20191213|edgar/data/856119/0001794202-19-000027.txt
858372|CASH ACCOUNT TRUST|40-17G|20191213|edgar/data/858372/0000088053-19-001213.txt
858744|SMALLCAP WORLD FUND INC|497|20191213|edgar/data/858744/0000051931-19-000938.txt
859607|SEPARATE ACCOUNT VA B|485BXT|20191213|edgar/data/859607/0001193125-19-313681.txt
859607|SEPARATE ACCOUNT VA B|485BXT|20191213|edgar/data/859607/0001193125-19-313681.txt
859607|SEPARATE ACCOUNT VA B|AW|20191213|edgar/data/859607/0001193125-19-313691.txt
859607|SEPARATE ACCOUNT VA B|AW|20191213|edgar/data/859607/0001193125-19-313694.txt
859607|SEPARATE ACCOUNT VA B|AW|20191213|edgar/data/859607/0001193125-19-313697.txt
859607|SEPARATE ACCOUNT VA B|AW|20191213|edgar/data/859607/0001193125-19-313698.txt
860413|FIRST INTERSTATE BANCSYSTEM INC|4|20191213|edgar/data/860413/0000860413-19-000194.txt
860413|FIRST INTERSTATE BANCSYSTEM INC|4|20191213|edgar/data/860413/0000860413-19-000195.txt
860546|CORPORATE OFFICE PROPERTIES TRUST|4|20191213|edgar/data/860546/0001179110-19-012732.txt
860546|CORPORATE OFFICE PROPERTIES TRUST|4|20191213|edgar/data/860546/0001179110-19-012734.txt
861457|OPPENHEIMER GLOBAL OPPORTUNITIES FUND|N-CEN|20191213|edgar/data/861457/0001752724-19-189513.txt
862064|GOVERNMENT CASH MANAGEMENT PORTFOLIO|40-17G|20191213|edgar/data/862064/0000088053-19-001213.txt
862157|DEUTSCHE DWS INSTITUTIONAL FUNDS|24F-2NT|20191213|edgar/data/862157/0000088053-19-001217.txt
862157|DEUTSCHE DWS INSTITUTIONAL FUNDS|40-17G|20191213|edgar/data/862157/0000088053-19-001213.txt
862692|CRYO CELL INTERNATIONAL INC|4|20191213|edgar/data/862692/0000899243-19-029115.txt
863209|INVESTORS CASH TRUST|40-17G|20191213|edgar/data/863209/0000088053-19-001213.txt
865722|TEMPLETON INSTITUTIONAL FUNDS|40-17F2|20191213|edgar/data/865722/0001794202-19-000039.txt
866787|AUTOZONE INC|4|20191213|edgar/data/866787/0001225208-19-015770.txt
866787|AUTOZONE INC|4|20191213|edgar/data/866787/0001225208-19-015771.txt
866787|AUTOZONE INC|4|20191213|edgar/data/866787/0001225208-19-015772.txt
866787|AUTOZONE INC|4|20191213|edgar/data/866787/0001225208-19-015774.txt
866829|HELIX ENERGY SOLUTIONS GROUP INC|4|20191213|edgar/data/866829/0001209191-19-060488.txt
866829|HELIX ENERGY SOLUTIONS GROUP INC|4|20191213|edgar/data/866829/0001209191-19-060489.txt
866829|HELIX ENERGY SOLUTIONS GROUP INC|4|20191213|edgar/data/866829/0001209191-19-060490.txt
866829|HELIX ENERGY SOLUTIONS GROUP INC|4|20191213|edgar/data/866829/0001209191-19-060491.txt
866829|HELIX ENERGY SOLUTIONS GROUP INC|4|20191213|edgar/data/866829/0001209191-19-060501.txt
866829|HELIX ENERGY SOLUTIONS GROUP INC|8-K|20191213|edgar/data/866829/0000866829-19-000039.txt
870826|iMedia Brands, Inc.|8-K|20191213|edgar/data/870826/0001104659-19-072561.txt
872589|REGENERON PHARMACEUTICALS, INC.|3|20191213|edgar/data/872589/0000930413-19-003027.txt
872589|REGENERON PHARMACEUTICALS, INC.|4|20191213|edgar/data/872589/0000930413-19-003028.txt
872589|REGENERON PHARMACEUTICALS, INC.|4|20191213|edgar/data/872589/0001237899-19-000029.txt
872589|REGENERON PHARMACEUTICALS, INC.|4|20191213|edgar/data/872589/0001237899-19-000030.txt
872589|REGENERON PHARMACEUTICALS, INC.|4|20191213|edgar/data/872589/0001237899-19-000031.txt
872589|REGENERON PHARMACEUTICALS, INC.|4|20191213|edgar/data/872589/0001237899-19-000032.txt
872589|REGENERON PHARMACEUTICALS, INC.|4|20191213|edgar/data/872589/0001237899-19-000033.txt
872589|REGENERON PHARMACEUTICALS, INC.|4|20191213|edgar/data/872589/0001237899-19-000034.txt
872589|REGENERON PHARMACEUTICALS, INC.|4|20191213|edgar/data/872589/0001237899-19-000035.txt
872589|REGENERON PHARMACEUTICALS, INC.|4|20191213|edgar/data/872589/0001237899-19-000036.txt
872589|REGENERON PHARMACEUTICALS, INC.|4|20191213|edgar/data/872589/0001237899-19-000037.txt
872589|REGENERON PHARMACEUTICALS, INC.|4|20191213|edgar/data/872589/0001237899-19-000038.txt
872625|FRANKLIN STRATEGIC SERIES|40-17F2|20191213|edgar/data/872625/0001794202-19-000013.txt
873303|Sarepta Therapeutics, Inc.|8-K|20191213|edgar/data/873303/0001564590-19-045957.txt
874015|IONIS PHARMACEUTICALS INC|8-K|20191213|edgar/data/874015/0001140361-19-022481.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003012.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003013.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003014.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003015.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003016.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003017.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003018.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003019.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003020.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003021.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003022.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003023.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003024.txt
874964|LAZARD FUNDS INC|497K|20191213|edgar/data/874964/0000930413-19-003025.txt
874964|LAZARD FUNDS INC|497|20191213|edgar/data/874964/0000930413-19-003011.txt
876437|MGIC INVESTMENT CORP|4|20191213|edgar/data/876437/0001562180-19-006074.txt
876441|FRANKLIN TEMPLETON INTERNATIONAL TRUST|40-17F2|20191213|edgar/data/876441/0001794202-19-000017.txt
876523|EZCORP INC|4|20191213|edgar/data/876523/0001304753-19-000003.txt
876523|EZCORP INC|4|20191213|edgar/data/876523/0001391610-19-000002.txt
876523|EZCORP INC|4|20191213|edgar/data/876523/0001461858-19-000003.txt
876523|EZCORP INC|4|20191213|edgar/data/876523/0001472179-19-000003.txt
876523|EZCORP INC|4|20191213|edgar/data/876523/0001503225-19-000003.txt
876523|EZCORP INC|4|20191213|edgar/data/876523/0001555723-19-000002.txt
876523|EZCORP INC|4|20191213|edgar/data/876523/0001569388-19-000004.txt
876523|EZCORP INC|4|20191213|edgar/data/876523/0001596158-19-000005.txt
